id,original_title,title,original_language,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,genre_names,profit
115227,Terror 2000 - Intensivstation Deutschland,Terror 2000,de,1992-10-30,3.132,11,5.2,0,0,79,Released,False,"Comedy, Horror",0
638254,Headshots,Headshots,en,2018-12-05,1.176,0,0.0,0,0,89,Released,False,Horror,0
959307,The Woods: Man's Natural Enemy,The Woods: Man's Natural Enemy,en,2022-04-03,0.6,0,0.0,0,0,48,Released,False,"Comedy, Horror, Thriller",0
885121,Room 203,Room 203,en,2022-04-15,6.908,43,6.4,0,0,104,Released,False,Horror,0
530379,The God Inside My Ear,The God Inside My Ear,en,2018-06-24,1.561,2,4.5,8000,0,97,Released,False,"Comedy, Drama, Horror, Thriller",-8000
473972,Tepuk Tangan,Tepuk Tangan,id,2017-09-04,0.6,0,0.0,0,0,9,Released,False,Horror,0
344434,Suspension,Suspension,en,2015-08-31,1.575,18,4.8,0,0,87,Released,False,"Horror, Thriller",0
363089,Love Bites,Love Bites,en,1992-06-04,0.875,7,6.1,0,0,69,Released,False,"Comedy, Horror",0
20130,Jail,Jail,hi,2009-11-06,1.4,4,6.3,0,0,155,Released,False,"Drama, Horror",0
466609,Limp Fangs: The Adventures of Count Malt Liquela,Limp Fangs: The Adventures of Count Malt Liquela,en,1996-06-07,0.6,0,0.0,0,0,100,Released,False,Horror,0
527014,Alien Psychosis,Alien Psychosis,en,2018-02-24,2.327,8,5.0,1000000,0,74,Released,False,Horror,-1000000
341218,Legend of Horror,Legend of Horror,en,1972-07-01,0.656,1,3.0,0,0,75,Released,False,Horror,0
11482,Le locataire,The Tenant,fr,1976-05-26,12.444,899,7.7,0,5100000,126,Released,False,"Drama, Horror, Thriller",5100000
423536,Ghosts of Darkness,Ghosts of Darkness,en,2017-03-01,2.817,25,5.5,0,0,83,Released,False,Horror,0
45431,Devil in the Flesh,Devil in the Flesh,en,1998-01-04,4.415,29,5.0,0,0,99,Released,False,"Horror, Thriller",0
609368,Rage of the Incubus,Rage of the Incubus,en,2014-12-12,0.6,0,0.0,0,0,80,Released,False,Horror,0
149438,The Contraption,The Contraption,en,1977-01-01,0.607,5,8.0,0,0,7,Released,False,Horror,0
858836,Razor Tail,Razor Tail,en,2021-07-17,0.6,0,0.0,0,0,14,Released,False,Horror,0
98308,Teen Vamp,Teen Vamp,en,1988-01-01,1.126,6,3.4,0,0,85,Released,False,"Comedy, Horror",0
261624,The Lake,The Lake,en,1998-02-01,1.522,10,5.0,0,0,95,Released,False,"Horror, Mystery, Science Fiction",0
347529,悪霊島,Island of the Evil Spirits,ja,1981-10-03,0.63,1,6.0,0,0,131,Released,False,"Drama, Horror, Mystery",0
978912,Station ID,Station ID,en,2017-11-02,0.6,0,0.0,0,0,0,Released,False,Horror,0
569723,Door in the Woods,Door in the Woods,en,2019-01-24,1.9,18,4.8,175000,0,89,Released,False,"Horror, Thriller",-175000
47051,荒村公寓,Curse of the Deserted,zh,2010-08-12,1.796,1,6.0,0,0,96,Released,False,Horror,0
424133,Feast of the Vampires,Feast of the Vampires,en,2010-02-09,1.093,0,0.0,4000,0,64,Released,False,"Comedy, Horror",-4000
1021572,Portraits of Andrea Palmer,Portraits of Andrea Palmer,en,2018-01-01,0.6,0,0.0,0,0,74,Released,False,"Horror, Thriller",0
757855,Katy,Katy,en,2018-07-25,0.851,0,0.0,0,0,6,Released,False,Horror,0
226992,Annotated,Annotated,en,2011-08-19,0.703,3,4.5,0,0,9,Released,False,Horror,0
444934,The Medical Examiner Strangler,The Medical Examiner Strangler,en,2010-01-01,0.6,0,0.0,0,0,60,Released,False,"Horror, Mystery",0
800681,The Stream,The Stream,en,2017-01-14,0.6,0,0.0,3000,0,75,Released,False,Horror,-3000
89312,Cost of Living,Cost of Living,en,2011-09-22,1.137,8,6.7,0,0,9,Released,False,"Action, Comedy, Horror",0
756747,A Creepshow Animated Special,A Creepshow Animated Special,en,2020-10-29,5.743,16,6.9,0,0,46,Released,False,"Animation, Fantasy, Horror, Mystery",0
720771,The Dam,The Dam,en,2018-12-05,0.6,0,0.0,4000,0,7,Released,False,Horror,-4000
482325,Bunnyman Vengeance,Bunnyman Vengeance,en,2017-10-30,5.27,45,5.9,0,0,108,Released,False,Horror,0
723072,Host,Host,en,2020-12-04,101.167,599,6.5,0,26745,57,Released,False,"Horror, Mystery, Thriller",26745
150794,Demon Cop,Demon Cop,en,1990-12-30,1.467,8,3.8,0,0,90,Released,False,"Action, Horror",0
736369,Même pas Mal,Même pas Mal,fr,2003-04-28,0.6,1,2.0,0,0,5,Released,False,"Comedy, Horror",0
813865,Туман буолбут таптал,Туман буолбут таптал,ru,2007-04-10,0.6,0,0.0,0,0,0,Released,False,Horror,0
43715,The Deadly Mantis,The Deadly Mantis,en,1957-05-01,6.116,54,4.9,0,0,79,Released,False,"Horror, Romance, Science Fiction, Thriller",0
539549,I'll Take Your Dead,I'll Take Your Dead,en,2018-10-01,10.521,125,6.3,0,0,83,Released,False,"Crime, Drama, Horror",0
219668,The Vampires of Bloody Island,The Vampires of Bloody Island,en,2010-08-02,1.144,0,0.0,50000,0,108,Released,False,"Comedy, Horror",-50000
30928,Demon of Paradise,Demon of Paradise,en,1987-01-01,0.912,7,3.1,0,0,87,Released,False,"Horror, Thriller",0
382731,Ghost TV,Ghost TV,en,2013-03-01,0.6,3,1.3,0,0,90,Released,False,"Comedy, Horror",0
594544,El estrangulador de la rosa,The Rose Strangler,es,1990-01-01,0.84,2,5.0,0,0,92,Released,False,"Crime, Horror",0
3349,Frankenstein & the Werewolf Reborn!,Frankenstein & the Werewolf Reborn!,en,2000-01-01,1.412,5,3.7,0,0,92,Released,False,Horror,0
955672,Uomini con piedi con patate,Uomini con piedi con patate,it,2005-10-31,0.6,1,8.0,0,0,0,Released,False,"Horror, Music",0
52454,Mega Shark vs. Crocosaurus,Mega Shark vs. Crocosaurus,en,2010-12-21,10.129,144,4.0,0,0,90,Released,False,"Action, Horror, Science Fiction",0
645124,Silence,Silence,xx,2016-07-15,0.6,0,0.0,1000,0,5,Released,False,"Drama, Horror, Music",-1000
344051,Blissful Banquet,Blissful Banquet,en,2015-05-07,0.6,3,5.0,0,0,10,Released,False,"Comedy, Horror",0
535930,1990牡丹燈篭,1990 botan-dôrô,ja,1990-10-13,0.84,0,0.0,0,0,80,Released,False,"Drama, Fantasy, Horror",0
106621,The Abomination,The Abomination,en,1986-01-01,1.306,10,4.6,0,0,100,Released,False,Horror,0
829523,A Renaissance,A Renaissance,en,2019-09-17,0.6,0,0.0,0,0,24,Released,False,Horror,0
638114,Purgatory,Purgatory,nl,2012-02-09,0.6,2,8.5,0,0,0,Released,False,"Horror, Thriller",0
535926,Tod Browning's 'Freaks': The Sideshow Cinema,Tod Browning's 'Freaks': The Sideshow Cinema,en,2004-08-10,0.6,3,7.3,0,0,64,Released,False,"Documentary, Horror",0
799099,Chasm,Chasm,en,2017-10-24,0.6,0,0.0,0,0,2,Released,False,Horror,0
676738,Horrorscope,Horrorscope,en,2019-09-29,0.6,2,4.5,2000,0,5,Released,False,"Comedy, Horror",-2000
824503,Beyond the Cracks,Beyond the Cracks,en,2019-09-24,0.6,0,0.0,0,0,10,Released,False,"Horror, Thriller",0
776041,Joker Scarecrow,Joker Scarecrow,en,2020-12-11,1.37,0,0.0,0,0,72,Released,False,Horror,0
47001,The Thing That Couldn't Die,The Thing That Couldn't Die,en,1958-06-27,3.089,21,5.3,0,0,69,Released,False,Horror,0
844775,Hatched,Hatched,en,2021-07-06,2.326,8,6.6,0,0,85,Released,False,"Action, Horror, Science Fiction",0
426487,The Lighthouse,The Lighthouse,en,2016-07-08,2.762,20,5.1,0,0,102,Released,False,"Drama, History, Horror",0
382240,Kill Syndrome,Kill Syndrome,en,2007-11-06,0.663,1,3.5,0,0,68,Released,False,Horror,0
11868,Dracula,Dracula,en,1958-05-22,14.65,451,7.3,104880,3500000,82,Released,False,Horror,3395120
110976,Necromancer,Necromancer,en,1988-02-24,1.029,11,4.1,0,0,88,Released,False,"Horror, Thriller",0
33789,Wasting Away,Wasting Away,en,2007-10-16,6.027,51,5.5,1000000,0,92,Released,False,"Comedy, Horror",-1000000
321716,원,Regret,ko,1969-10-08,0.77,0,0.0,0,0,100,Released,False,Horror,0
219932,The Dollhouse Murders,The Dollhouse Murders,en,1992-01-01,2.121,3,4.3,0,0,89,Released,False,"Family, Horror, Mystery, Thriller, TV Movie",0
392437,The Conduit,The Conduit,en,2016-04-12,1.944,6,3.9,0,0,103,Released,False,"Horror, Thriller",0
472185,Entrei em Pânico ao Saber o Que Vocês Fizeram na Sexta-feira 13 do Verão Passado,I Screamed When I Knew What You Did in Friday the 13th of Last Summer,pt,2001-12-23,0.6,6,4.8,0,0,75,Released,False,"Comedy, Horror",0
211156,Exitus 2 - House of Pain,Exitus 2 - House of Pain,de,2008-11-10,0.6,1,2.0,0,0,0,Released,False,Horror,0
598269,Konpaku,Konpaku,ms,2020-11-01,0.6,0,0.0,0,0,109,Released,False,Horror,0
201426,Delivery: The Beast Within,Delivery: The Beast Within,en,2013-06-18,2.774,25,5.5,0,0,87,Released,False,"Horror, Thriller",0
510284,Braid,Braid,en,2019-01-10,8.991,119,5.9,0,0,85,Released,False,"Horror, Mystery, Thriller",0
495120,Shob Bhooturey,Shob Bhooturey,bn,2017-09-08,0.6,2,8.0,250000,225000,108,Released,False,Horror,-25000
341051,Deep Dark,Deep Dark,en,2015-09-04,4.307,73,5.1,0,0,79,Released,False,Horror,0
10980,Ratten 2 - Sie kommen wieder!,Scratch: The New Sound of Terror,de,2004-10-07,1.4,4,4.8,0,0,95,Released,False,"Action, Horror",0
767711,The Crumbling,The Crumbling,en,2020-10-01,0.6,1,10.0,5000,0,19,Released,False,"Drama, Horror, Thriller",-5000
116875,The Golden Mistress,The Golden Mistress,en,1954-10-29,1.259,0,0.0,0,0,83,Released,False,"Adventure, Horror",0
10124,Heartstopper,Heartstopper,en,2006-10-31,2.55,19,3.8,3000000,0,84,Released,False,"Horror, Thriller",-3000000
501963,The Daughters of Virtue,The Daughters of Virtue,en,2017-10-06,0.6,2,7.0,0,0,12,Released,False,Horror,0
608319,좀비파이터,Zombie Fighter,en,2020-04-16,2.344,3,7.0,0,0,64,Released,False,"Action, Drama, Family, Horror",0
23382,Dark Country,Dark Country,en,2009-10-05,7.926,82,5.6,0,0,88,Released,False,"Crime, Horror, Thriller",0
217311,Things II,Things II,en,1996-01-01,0.6,3,2.7,0,0,83,Released,False,Horror,0
115084,Piranhaconda,Piranhaconda,en,2012-06-16,16.735,115,5.2,1000000,0,90,Released,False,"Comedy, Horror, Science Fiction",-1000000
319565,Shake Rattle & Roll 2k5,Shake Rattle & Roll 2k5,tl,2005-12-25,0.6,1,3.0,0,0,110,Released,False,"Comedy, Horror",0
612278,Window Dressing,Window Dressing,en,2019-06-25,0.6,2,4.5,0,0,5,Released,False,Horror,0
326732,Bacalhau,Codfish,pt,1975-01-31,0.84,4,4.0,0,0,95,Released,False,"Comedy, Horror",0
825305,ブルーシード 2,Blue Seed Beyond,ja,1996-07-24,0.6,0,0.0,0,0,90,Released,False,"Action, Animation, Comedy, Drama, Horror, Mystery, Science Fiction",0
732118,The Asylum of the Insane,The Asylum of the Insane,en,1967-10-31,0.6,0,0.0,0,0,0,Released,False,Horror,0
870182,Seagull,Seagull,en,2019-11-03,0.607,0,0.0,0,0,84,Released,False,"Drama, Horror, Thriller",0
826048,Blue Call,Blue Call,en,2021-05-04,1.345,2,3.0,0,0,80,Released,False,Horror,0
36622,Caved In: Prehistoric Terror,Caved In: Prehistoric Terror,en,2006-01-07,5.773,27,3.4,15000000,0,93,Released,False,"Horror, Science Fiction, TV Movie",-15000000
87858,Ratline,Ratline,en,2011-06-24,0.6,1,1.0,0,0,104,Released,False,Horror,0
471922,The Werewolf Cult Chronicles: Vietnam 1969,The Werewolf Cult Chronicles: Vietnam 1969,en,2005-07-27,0.6,1,3.0,1500,0,20,Released,False,Horror,-1500
630288,The Final Scream,The Final Scream,en,2020-04-07,2.911,33,6.4,0,0,92,Released,False,Horror,0
567861,Santa Claws,Santa Claws,en,2008-12-08,0.6,0,0.0,0,0,4,Released,False,"Action, Animation, Comedy, Horror",0
533294,Miss Werewolf,Miss Werewolf,en,2001-01-01,0.6,0,0.0,0,0,0,Released,False,Horror,0
497959,Guilt,Guilt,el,2009-09-22,0.6,0,0.0,0,0,93,Released,False,"Drama, Horror, Thriller",0
419517,Bisikan Arwah,Whispering Soul,id,1988-01-01,0.6,0,0.0,0,0,79,Released,False,Horror,0
554922,Asesino de Media Noche,Midnight Killer,es,1993-01-01,0.6,4,5.0,0,0,70,Released,False,"Crime, Horror, Thriller",0
632656,Santet Kuntilanak,Santet Kuntilanak,id,2012-03-08,0.6,0,0.0,0,0,77,Released,False,Horror,0
724585,Birdemic 3: Sea Eagle,Birdemic 3: Sea Eagle,en,2022-09-25,2.888,1,2.0,500000,0,83,Released,False,"Horror, Romance, Thriller",-500000
756523,Stakeout,Stakeout,en,2020-10-26,1.169,0,0.0,0,0,80,Released,False,"Comedy, Horror",0
294904,ผีหัวขาด 2,Headless Hero 2,th,2004-09-02,0.882,6,6.0,0,247600,104,Released,False,"Comedy, Horror",247600
806209,บ้านผีปอบ 11,The House of Pop 11,th,1994-01-01,0.6,0,0.0,0,0,90,Released,False,"Comedy, Horror",0
351043,Amnesiac,Amnesiac,en,2015-08-14,8.675,145,4.5,3000000,0,90,Released,False,"Drama, Horror, Mystery, Thriller",-3000000
420742,Scary Clown,Scary Clown,en,2016-10-11,0.6,0,0.0,0,0,5,Released,False,Horror,0
390494,妖婆,The Possessed,ja,1976-10-16,0.876,0,0.0,0,0,97,Released,False,Horror,0
639250,The Voices,The Voices,en,2020-07-03,12.116,17,5.4,0,0,96,Released,False,"Horror, Thriller",0
299614,Kaidan Kasane-ga-fuchi,Ghost Story: Depth of Kasane,ja,1960-06-26,0.907,1,4.0,0,0,90,Released,False,Horror,0
30479,Always Midnight,Always Midnight,en,2006-01-01,0.6,0,0.0,0,0,0,Released,False,Horror,0
133137,Dead Creatures,Dead Creatures,en,2001-09-25,0.636,5,3.4,0,0,95,Released,False,Horror,0
64720,Take Shelter,Take Shelter,en,2011-09-30,11.555,1416,7.1,5000000,3099314,120,Released,False,"Drama, Horror, Thriller",-1900686
436328,Diabolic Wedding,Diabolic Wedding,en,1974-02-01,0.6,0,0.0,0,0,85,Released,False,Horror,0
87369,Devil's Express,Devil's Express,en,1976-08-18,1.078,6,4.5,0,0,82,Released,False,"Action, Crime, Horror",0
11075,オーディション,Audition,ja,1999-10-06,17.447,1179,7.1,250000,359853,115,Released,False,"Drama, Horror",109853
852676,He Drives at Night,He Drives at Night,en,2019-12-12,0.82,0,0.0,0,0,70,Released,False,"Horror, Thriller",0
73973,The Source,The Source,en,2002-09-17,1.936,14,5.4,0,0,97,Released,False,"Horror, Science Fiction, Thriller",0
982966,Lefty Lucy,Lefty Lucy,en,2018-07-27,0.6,0,0.0,0,0,80,Released,False,"Drama, Horror",0
94874,Savage Weekend,Savage Weekend,en,1979-03-09,2.899,33,4.2,0,0,88,Released,False,"Horror, Thriller",0
483095,St. Osmund's,St. Osmund's,en,2013-05-17,0.718,3,4.0,0,0,82,Released,False,Horror,0
416506,The Girl,The Girl,en,2011-10-10,0.843,0,0.0,30000,0,94,Released,False,Horror,-30000
224120,忠臣蔵外伝　四谷怪談,Crest of Betrayal,ja,1994-10-22,1.333,5,6.4,0,0,106,Released,False,"Action, Drama, Fantasy, History, Horror",0
808063,Holdout,Holdout,en,2021-03-19,0.6,0,0.0,8000,0,14,Released,False,Horror,-8000
358896,Sadismo - Aberrações Sexuais,Sadism - Sexual Aberrations,pt,1983-09-08,0.929,1,2.0,0,0,80,Released,False,Horror,0
514507,Hotel Camarillo,Hotel Camarillo,en,2019-05-11,0.6,0,0.0,0,0,65,Released,False,"Documentary, Horror",0
532654,Ravers,Ravers,en,2020-09-18,3.096,7,5.3,0,0,91,Released,False,"Comedy, Horror",0
127183,Psychotica,Psychotica,de,2006-06-04,0.992,5,3.1,5000,0,60,Released,False,"Horror, Thriller",-5000
285225,Stomping Ground,Stomping Ground,en,2014-06-08,1.515,3,6.7,0,0,80,Released,False,"Comedy, Horror",0
76450,Skinner,Skinner,en,1993-10-01,3.268,24,4.4,0,0,90,Released,False,Horror,0
450512,半夜奇談,Strange Tale at Midnight,cn,1955-05-20,0.6,0,0.0,0,0,0,Released,False,"Horror, Mystery",0
300139,怪猫乱舞,The Phantom Cat,ja,1956-07-12,0.628,0,0.0,0,0,73,Released,False,Horror,0
295974,The Vampyr: A Soap Opera,The Vampyr: A Soap Opera,en,1992-12-02,0.6,3,5.7,0,0,97,Released,False,"Drama, Fantasy, Horror, Music, Romance",0
475603,House on Elm Lake,House on Elm Lake,en,2017-09-11,2.851,14,3.9,0,0,96,Released,False,Horror,0
553678,Blame it on Toby,Blame it on Toby,en,2018-10-13,0.6,1,10.0,0,0,52,Released,False,Horror,0
451067,Wraith,Wraith,en,2017-04-05,2.496,13,5.2,0,0,99,Released,False,"Horror, Mystery, Thriller",0
580804,Dreams from the ocean,Dreams from the ocean,en,2018-01-28,0.6,0,0.0,0,0,15,Released,False,Horror,0
457835,#NotAlone,#NotAlone,en,2017-04-02,0.6,2,5.0,0,0,5,Released,False,Horror,0
88357,Shock Chamber,Shock Chamber,en,1985-01-01,0.6,0,0.0,0,0,93,Released,False,"Horror, TV Movie",0
549787,東京喰種 トーキョーグール【S】,Tokyo Ghoul 'S',ja,2019-07-19,18.238,75,6.7,0,0,97,Released,False,"Action, Fantasy, Horror, Science Fiction",0
967799,JOE,JOE,fr,2022-05-17,1.252,1,2.0,0,0,0,Released,False,Horror,0
725295,Neil and Love,Neil and Love,en,2013-06-02,0.6,0,0.0,0,0,4,Released,False,"Horror, Romance, Thriller",0
70345,Sssssss,Sssssss,en,1973-07-06,9.865,70,5.3,0,0,99,Released,False,"Horror, Science Fiction",0
542476,Santa Jaws,Santa Jaws,en,2018-08-15,1.521,16,4.8,0,0,88,Released,False,"Action, Fantasy, Horror",0
256544,Vampie,Vampie,en,2014-02-14,0.935,0,0.0,0,0,83,Released,False,"Comedy, Horror",0
20345,L'uccello dalle piume di cristallo,The Bird with the Crystal Plumage,it,1970-02-27,14.151,581,7.2,500000,0,96,Released,False,"Horror, Mystery, Thriller",-500000
29098,The Unnamable II,The Unnamable II,en,1993-02-05,3.133,31,4.8,1000000,0,104,Released,False,Horror,-1000000
182499,The Neighbor,The Neighbor,en,1993-11-03,1.553,11,5.4,0,0,93,Released,False,"Horror, Thriller",0
707116,Fur Ball Fury,Fur Ball Fury,en,2013-05-08,0.631,0,0.0,5,0,11,Released,False,Horror,-5
675347,Eden Burning,Eden Burning,en,2020-02-21,0.6,0,0.0,0,0,76,Released,False,Horror,0
36075,女虐 悪魔の悦び,Splatter: Naked Blood,ja,1996-02-20,20.708,49,5.9,0,0,76,Released,False,"Horror, Science Fiction",0
739146,भूत पुलिस,Bhoot Police,hi,2021-09-10,7.025,17,5.9,0,0,129,Released,False,"Adventure, Comedy, Horror",0
16915,Gutterballs,Gutterballs,en,2008-01-18,5.493,65,4.5,0,0,96,Released,False,Horror,0
516082,Dead Squad: Temple of the Undead,Dead Squad: Temple of the Undead,en,2018-10-21,1.489,7,5.6,0,0,91,Released,False,Horror,0
55690,Future-Kill,Future-Kill,en,1985-05-03,1.936,13,4.5,250000,0,89,Released,False,"Action, Adventure, Comedy, Horror, Science Fiction, Thriller",-250000
70661,Old Hag,Old Hag,en,2007-06-19,0.6,4,4.8,0,0,92,Released,False,Horror,0
5072,Severance,Severance,en,2006-05-19,10.664,456,6.3,0,5515163,96,Released,False,"Comedy, Horror, Thriller",5515163
966336,Cósmico,Cósmico,pt,2022-04-22,0.6,0,0.0,0,0,15,Released,False,Horror,0
763702,Ar,Air,pt,2020-11-12,0.6,0,0.0,0,0,10,Released,False,Horror,0
13561,Murder Party,Murder Party,en,2007-10-12,7.1,213,5.6,190000,0,80,Released,False,"Comedy, Horror",-190000
315531,Sex Rituals of the Occult,Sex Rituals of the Occult,en,1970-10-31,1.975,5,4.2,0,0,80,Released,False,"Documentary, Horror",0
229182,The Harvest,The Harvest,en,2015-04-10,9.328,167,6.0,0,0,104,Released,False,"Horror, Mystery, Thriller",0
261264,The Spaniard's Curse,The Spaniard's Curse,en,1958-06-01,0.728,4,5.9,0,0,80,Released,False,"Horror, Thriller",0
997395,We Found Something,We Found Something,en,2022-03-05,0.6,0,0.0,0,0,0,Released,False,Horror,0
622420,The Jack in the Box,The Jack in the Box,en,2019-11-09,51.256,243,5.9,0,0,87,Released,False,Horror,0
854417,Bearry,Bearry,en,2021-07-17,1.457,5,4.0,0,0,83,Released,False,"Comedy, Horror",0
647942,Voces,Voices,es,2016-10-28,0.66,1,2.0,0,0,13,Released,False,Horror,0
480757,Blood & Honey,Blood & Honey,en,2017-10-20,0.6,0,0.0,0,0,5,Released,False,"Horror, Thriller",0
738542,The Haunting of Margam Castle,The Haunting of Margam Castle,en,2020-09-01,22.948,39,5.7,0,0,81,Released,False,Horror,0
44340,Wendigo,Wendigo,en,2001-01-23,6.247,65,4.6,0,0,91,Released,False,"Drama, Horror, Thriller",0
389163,Peekers,Peekers,en,2008-02-23,0.6,2,6.0,0,0,8,Released,False,Horror,0
31967,Dante's Inferno: An Animated Epic,Dante's Inferno: An Animated Epic,en,2010-02-09,28.531,416,6.9,0,0,84,Released,False,"Action, Adventure, Animation, Horror",0
160560,Uwharrie,Uwharrie,en,2012-12-01,0.6,1,2.0,1500,0,47,Released,False,Horror,-1500
444490,Sequence Break,Sequence Break,en,2017-07-18,4.962,31,4.3,0,0,80,Released,False,"Horror, Romance, Science Fiction",0
533284,血十三,Blood 13,zh,2018-06-15,0.723,3,5.3,0,0,100,Released,False,"Crime, Drama, Horror",0
93950,The Sighting,The Sighting,en,2016-05-10,3.03,17,3.3,0,0,98,Released,False,"Horror, Thriller",0
927752,Non è vero,Non è vero,it,2019-05-27,0.6,1,0.0,0,0,7,Released,False,Horror,0
487390,Rosa Mistica,Rosa Mistica,tl,1987-03-03,0.6,1,2.0,0,0,116,Released,False,"Fantasy, Horror",0
137663,Bikini Island,Bikini Island,en,1991-01-01,1.512,8,3.3,0,0,85,Released,False,"Horror, Mystery",0
296235,妖獣教室 6,Demon Beast Invasion Volume 6,ja,1994-05-27,0.6,0,0.0,0,0,50,Released,False,"Animation, Horror",0
429740,"Rock, Paper, Scissors","Rock, Paper, Scissors",en,2017-10-21,2.168,7,4.0,0,0,84,Released,False,"Horror, Thriller",0
516664,Piety,Piety,en,2017-01-01,0.6,0,0.0,0,0,28,Released,False,"Crime, Drama, Horror",0
643392,Your face.,Your face.,en,2019-10-31,0.6,0,0.0,50,0,7,Released,False,"Horror, Thriller",-50
938135,Video Nasties,Video Nasties,en,2021-01-01,0.6,0,0.0,0,0,14,Released,False,Horror,0
693066,Mumsie,Mumsie,en,2003-04-01,0.6,0,0.0,0,0,0,Released,False,"Comedy, Horror",0
251365,The Strangers,The Strangers,en,1998-06-10,1.0,1,1.0,0,0,90,Released,False,"Fantasy, Horror",0
4488,Friday the 13th,Friday the 13th,en,1980-05-09,58.957,2289,6.4,550000,59754601,95,Released,False,Horror,59204601
974032,Jiang shi wang ye,Hopping Vampire Vs. Zombie,zh,2015-11-25,0.6,0,0.0,0,0,62,Released,False,"Comedy, Horror",0
534729,Lovesick,Lovesick,en,2018-08-01,0.6,1,1.0,0,0,8,Released,False,"Horror, Science Fiction",0
268758,One Hour to Die 2,1 Hour to Die 2,en,2013-01-01,0.6,0,0.0,0,0,76,Released,False,"Drama, Horror, Thriller",0
41301,Nature of the Beast,Nature of the Beast,en,2007-10-21,1.196,5,5.1,0,0,90,Released,False,"Comedy, Horror, Romance, Thriller",0
482221,хүүхзлдзй,The Doll,mn,2015-01-01,0.6,1,6.0,0,0,92,Released,False,Horror,0
353345,The Exorcism of Molly Hartley,The Exorcism of Molly Hartley,en,2015-10-09,17.97,187,5.1,0,0,96,Released,False,Horror,0
359236,Brainstorming,Brainstorming,de,2010-06-22,0.6,0,0.0,1000,0,0,Released,False,"Comedy, Horror",-1000
211258,Wax,Wax,en,2014-05-30,2.349,23,5.4,0,0,88,Released,False,Horror,0
976034,Three in a Coffin,Three in a Coffin,en,2019-10-19,0.6,0,0.0,0,0,12,Released,False,"Drama, Horror",0
605820,Sludge Grubs,Sludge Grubs,en,1972-01-01,0.6,0,0.0,0,0,7,Released,False,Horror,0
57104,鬼咬鬼,Encounters of the Spooky Kind II,cn,1990-02-09,3.62,15,5.6,0,0,100,Released,False,"Action, Comedy, Fantasy, Horror",0
484840,@janabringlove,@janabringlove,sv,2016-10-21,0.6,2,3.0,0,0,5,Released,False,Horror,0
85241,The Headless Ghost,The Headless Ghost,en,1959-04-18,1.4,6,3.8,0,0,62,Released,False,"Comedy, Fantasy, Horror",0
614204,Witches in the Woods,Witches in the Woods,en,2019-08-14,11.913,89,5.7,71640,0,90,Released,False,"Horror, Mystery, Thriller",-71640
259828,Bloodless,Bloodless,en,2014-02-28,1.046,2,4.5,0,0,78,Released,False,Horror,0
550764,Hi-Five the Cactus,Hi-Five the Cactus,en,2018-10-31,0.6,0,0.0,0,0,9,Released,False,"Animation, Horror, Music, Western",0
274272,The Greenman,The Greenman,en,2011-05-21,0.6,0,0.0,0,0,82,Released,False,Horror,0
9678,Little Nicky,Little Nicky,en,2000-11-10,26.422,1520,5.9,85000000,58292295,90,Released,False,"Comedy, Fantasy, Horror, Romance",-26707705
291998,Housewife from Hell,Housewife from Hell,en,1993-01-01,0.679,1,0.5,0,0,82,Released,False,"Comedy, Horror",0
40474,Gatti rossi in un labirinto di vetro,Eyeball,it,1975-01-24,3.077,45,5.7,0,0,91,Released,False,"Horror, Mystery, Thriller",0
227992,Necronomica,Necronomica,en,2013-03-09,0.6,1,2.0,0,0,17,Released,False,"Comedy, Horror",0
751023,Two Sheriffs,Two Sheriffs,en,2020-09-25,0.657,1,5.0,0,0,7,Released,False,"Comedy, Horror",0
833200,Tethered,Tethered,en,2022-03-18,2.868,13,4.9,0,0,88,Released,False,"Drama, Horror, Mystery, Thriller",0
296241,Homecoming,Homecoming,en,2005-12-02,4.354,44,5.8,0,0,58,Released,False,"Horror, Thriller, TV Movie",0
585187,The Marshalls,The Marshalls,en,2016-02-24,0.6,2,6.0,0,0,4,Released,False,"Animation, Horror",0
746894,Murderabilia,Murderabilia,en,2012-03-30,0.6,0,0.0,0,0,30,Released,False,"Crime, Horror",0
535736,DreadOut,DreadOut,id,2019-01-03,2.722,24,6.7,0,0,95,Released,False,"Horror, Thriller",0
299730,The Dead the Damned and the Darkness,The Dead the Damned and the Darkness,en,2014-10-07,2.15,8,4.2,0,0,90,Released,False,"Action, Horror, Thriller",0
30062,Eaten Alive,Eaten Alive,en,1976-12-25,11.379,132,5.3,520000,0,91,Released,False,"Horror, Thriller",-520000
1008543,Mr. Eckles,Mr. Eckles,en,2018-07-06,0.6,0,0.0,0,0,7,Released,False,Horror,0
164661,Světlonoš,Torchbearer,cs,2005-02-01,0.824,15,6.4,0,0,25,Released,False,"Animation, Fantasy, Horror",0
596795,8 Ball Clown,8 Ball Clown,en,2018-09-01,0.6,1,10.0,50000,0,96,Released,False,Horror,-50000
741712,Caught,Caught,en,2018-07-12,0.6,3,5.7,0,0,7,Released,False,Horror,0
739451,Snake Eyes: An ASMR Nightmare Experience,Snake Eyes: An ASMR Nightmare Experience,en,2020-10-15,0.732,2,3.5,0,0,9,Released,False,Horror,0
882180,Salūzt,Salūzt,lv,2021-10-05,0.6,0,0.0,0,0,0,Released,False,Horror,0
